Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,752.200012,784.000000,743.000000,767.750000,654.148743,61190
2018-12-17,772.000000,800.000000,771.349976,786.099976,669.783508,69641
2018-12-24,791.099976,793.950012,775.000000,790.599976,673.617737,22648
2018-12-31,790.049988,828.000000,781.900024,814.700012,694.151611,220660
2019-01-07,797.000000,804.799988,773.250000,775.799988,661.007629,164017
2019-01-14,767.849976,791.750000,767.849976,784.500000,668.420227,181349
2019-01-21,777.000000,787.700012,738.650024,742.049988,632.251343,44504
2019-01-28,754.900024,754.900024,703.000000,705.500000,601.109619,61831
2019-02-04,708.299988,708.299988,636.049988,650.000000,553.821716,70117
2019-02-11,659.000000,667.900024,618.250000,624.049988,531.711487,83841
2019-02-18,629.049988,694.900024,610.049988,661.000000,563.194153,208241
2019-02-25,661.200012,676.950012,638.000000,670.750000,571.501404,217183
2019-03-04,670.750000,704.000000,661.549988,665.000000,566.602234,75886
2019-03-11,671.849976,700.900024,665.150024,674.099976,574.355713,96009
2019-03-18,675.000000,718.799988,675.000000,707.950012,603.197083,269145
2019-03-25,707.950012,777.000000,699.349976,706.450012,601.919006,311453
2019-04-01,702.000000,729.500000,702.000000,712.950012,624.165771,112585
2019-04-08,711.000000,728.799988,705.099976,710.549988,622.064697,70881
2019-04-15,717.250000,717.250000,697.049988,699.849976,612.697144,24996
2019-04-22,695.000000,719.799988,670.000000,677.700012,593.305481,39523
2019-04-29,677.700012,678.000000,643.349976,652.750000,571.462524,34449
2019-05-06,650.000000,657.700012,631.000000,640.500000,560.738037,37046
2019-05-13,636.000000,649.000000,620.849976,636.549988,557.279968,44195
2019-05-20,650.099976,698.000000,643.150024,678.799988,594.268433,186128
2019-05-27,684.799988,741.000000,683.299988,710.299988,621.845825,214269
2019-06-03,710.000000,758.000000,700.000000,713.650024,624.778625,416783
2019-06-10,715.099976,719.049988,683.650024,686.450012,600.965942,35370
2019-06-17,682.099976,703.049988,670.000000,699.349976,612.259460,41465
2019-06-24,700.000000,749.000000,698.900024,714.500000,625.522766,579316
2019-07-01,711.500000,729.000000,680.000000,695.150024,608.582458,54052
2019-07-08,688.500000,696.950012,665.299988,674.549988,590.547729,30001
2019-07-15,675.049988,682.900024,668.099976,675.049988,590.985596,33566
2019-07-22,670.000000,688.000000,667.000000,675.950012,591.773438,38903
2019-07-29,675.000000,688.000000,640.000000,642.799988,562.751587,27357
2019-08-05,642.799988,649.950012,625.000000,642.250000,562.270142,20519
2019-08-12,642.250000,680.000000,627.799988,652.500000,571.243591,52125
2019-08-19,641.099976,670.000000,634.000000,645.849976,565.421753,58949
2019-08-26,675.000000,675.000000,638.500000,650.049988,569.098755,23399
2019-09-02,650.049988,675.599976,634.349976,673.400024,589.540955,20708
2019-09-09,701.700012,715.750000,683.000000,705.650024,617.774841,73145
2019-09-16,710.000000,776.000000,706.000000,756.099976,661.942261,379223
2019-09-23,760.000000,770.000000,725.000000,729.400024,638.567261,81413
2019-09-30,743.000000,743.000000,661.500000,695.650024,609.020203,42620
2019-10-07,700.000000,727.650024,687.700012,720.150024,630.469177,48945
2019-10-14,716.000000,728.549988,701.500000,709.549988,621.189209,53389
2019-10-21,709.549988,770.000000,706.700012,747.549988,654.457031,54740
2019-10-28,747.549988,815.000000,745.500000,785.849976,687.987488,192356
2019-11-04,794.000000,798.049988,750.650024,759.049988,664.524902,58093
2019-11-11,755.500000,823.450012,755.500000,804.299988,704.139832,213887
2019-11-18,800.299988,827.849976,780.349976,793.799988,694.947510,142378
2019-11-25,794.000000,818.849976,770.049988,774.950012,678.444885,95806
2019-12-02,776.000000,792.849976,760.000000,766.400024,670.959656,56780
2019-12-09,762.000000,774.000000,736.799988,758.650024,664.174744,50968
2019-12-16,756.000000,763.049988,719.000000,724.599976,634.364990,48115
2019-12-23,724.000000,739.000000,711.000000,716.400024,627.186035,30514
2019-12-30,718.500000,756.900024,718.500000,736.900024,645.133362,169640
2020-01-06,731.099976,749.099976,721.700012,736.450012,644.739319,46816
2020-01-13,759.500000,867.250000,751.250000,824.000000,721.386597,634381
2020-01-20,810.150024,895.900024,800.950012,852.849976,746.643982,331815
2020-01-27,854.700012,872.700012,760.099976,769.150024,673.367188,117607
2020-02-03,760.000000,825.000000,755.299988,777.049988,680.283447,136288
2020-02-10,777.049988,795.000000,745.099976,748.750000,655.507568,178148
2020-02-17,783.000000,784.950012,698.750000,736.299988,644.608032,492726
2020-02-24,737.900024,744.700012,683.049988,686.049988,600.615662,460164
2020-03-02,696.000000,708.000000,620.000000,621.599976,544.191650,154633
2020-03-09,623.750000,623.750000,472.000000,534.200012,467.675690,129027
2020-03-16,530.000000,620.000000,514.250000,565.150024,494.771423,307222
2020-03-23,470.000000,595.000000,470.000000,525.150024,459.752686,219217
2020-03-30,525.000000,561.000000,503.350006,529.549988,492.585449,87258
2020-04-06,529.549988,622.000000,525.000000,548.250000,509.980225,263201
2020-04-13,585.250000,595.000000,547.000000,559.799988,520.723938,303340
2020-04-20,563.000000,571.700012,530.000000,533.000000,495.794647,103232
2020-04-27,539.700012,539.700012,513.549988,527.150024,490.353027,110540
2020-05-04,520.000000,530.799988,500.000000,501.850006,466.819092,445995
2020-05-11,502.000000,528.000000,489.049988,523.099976,486.585724,473191
2020-05-18,551.000000,569.000000,510.149994,534.750000,497.422485,1030720
2020-05-25,534.750000,580.250000,522.650024,556.150024,517.328674,453849
2020-06-01,560.000000,636.000000,555.150024,631.099976,587.046936,763509
2020-06-08,635.700012,678.000000,619.000000,655.500000,609.743713,339070
2020-06-15,663.700012,746.000000,651.049988,708.049988,658.625549,633824
2020-06-22,711.000000,817.900024,691.000000,761.750000,708.577087,1517026
2020-06-29,765.000000,865.000000,744.650024,852.400024,792.899414,2927702
2020-07-06,856.000000,1028.000000,825.000000,942.400024,876.617065,10876381
2020-07-13,950.000000,965.000000,825.000000,937.250000,871.826599,2888899
2020-07-20,944.000000,954.000000,897.950012,909.700012,846.199585,2540759
2020-07-27,912.000000,929.900024,865.650024,872.450012,811.549805,1293327
2020-08-03,861.549988,987.000000,860.099976,949.450012,883.174988,2814696
2020-08-10,1033.000000,1423.000000,1001.000000,1293.599976,1203.302002,14141975
2020-08-17,1330.050049,1354.000000,1200.000000,1211.500000,1126.932861,7599165
2020-08-24,1223.400024,1225.000000,981.599976,1010.599976,940.056396,15537173
2020-08-31,982.000000,987.900024,871.000000,911.000000,847.408875,12539064
2020-09-07,914.049988,923.950012,835.049988,852.450012,792.945923,4878040
2020-09-14,852.549988,864.700012,822.250000,841.900024,783.132324,3760175
2020-09-21,842.849976,849.799988,744.250000,767.700012,714.111755,4562187
2020-09-28,775.099976,821.950012,765.000000,799.349976,743.552429,2799606
2020-10-05,805.000000,828.700012,781.000000,785.650024,730.808716,2035644
2020-10-12,788.799988,792.950012,740.000000,743.400024,691.507874,1691990
2020-10-19,748.900024,751.000000,693.000000,717.950012,667.834473,2873347
2020-10-26,723.000000,723.049988,684.400024,687.099976,639.137939,1568344
2020-11-02,691.000000,719.000000,658.000000,702.349976,653.323364,2412933
2020-11-09,708.000000,786.400024,698.400024,776.250000,722.064880,3128225
2020-11-16,760.849976,790.000000,760.849976,772.200012,718.297668,1453207
2020-11-23,775.000000,825.799988,733.000000,818.500000,761.365662,3330717
2020-11-30,818.500000,859.349976,818.000000,842.650024,783.829956,1857368
2020-12-07,846.900024,894.500000,843.000000,856.799988,796.992310,2817722
2020-12-14,862.000000,885.000000,856.099976,863.799988,803.503601,1523776
2020-12-21,860.099976,871.700012,761.000000,822.250000,778.116577,1421048
2020-12-28,825.000000,863.000000,818.000000,856.799988,810.812134,1431638
2021-01-04,861.950012,963.950012,856.799988,912.500000,863.522522,4744097
2021-01-11,936.000000,1048.000000,897.000000,967.099976,915.191833,10876712
2021-01-18,970.000000,989.450012,941.250000,948.000000,897.117065,2271909
2021-01-25,964.000000,968.450012,901.700012,925.299988,875.635437,1159921
2021-02-01,940.000000,1019.000000,906.000000,1013.349976,958.959351,4333787
2021-02-08,1021.000000,1064.800049,990.200012,1026.500000,971.403625,4698650
2021-02-15,1042.300049,1083.000000,1005.950012,1061.349976,1004.383057,3381637
2021-02-22,1066.000000,1115.000000,1011.000000,1087.050049,1028.703735,3530942
2021-03-01,1103.650024,1123.849976,1047.849976,1054.050049,997.474915,1868416
2021-03-08,1070.050049,1088.949951,1054.000000,1061.250000,1018.207275,1007353
2021-03-15,1061.199951,1080.000000,982.500000,1032.050049,990.191650,3567726
2021-03-22,1032.050049,1055.949951,973.000000,986.950012,946.920776,1122389
2021-03-29,986.950012,1052.000000,985.250000,1035.650024,993.645630,1262358
2021-04-05,1040.000000,1041.000000,992.200012,1000.450012,959.873291,961527
2021-04-12,993.000000,993.000000,946.299988,964.500000,925.381409,558405
2021-04-19,948.000000,964.150024,929.000000,956.849976,918.041565,509329
2021-04-26,956.849976,974.900024,941.150024,957.250000,918.425354,717776
2021-05-03,955.700012,979.799988,942.000000,960.450012,921.495605,787072
2021-05-10,957.500000,1034.250000,957.500000,983.250000,943.370850,1350124
2021-05-17,986.349976,1033.400024,986.349976,1025.400024,983.811340,972764
2021-05-24,1026.000000,1046.000000,1012.000000,1029.699951,987.936890,772668
2021-05-31,1030.000000,1087.900024,1010.099976,1062.449951,1019.358521,1528653
2021-06-07,1068.900024,1089.000000,1037.000000,1046.599976,1004.151367,1014178
2021-06-14,1053.000000,1058.650024,995.400024,1016.450012,975.224304,657797
2021-06-21,1007.200012,1047.000000,991.200012,1037.000000,994.940735,1171965
2021-06-28,1041.000000,1073.550049,1010.000000,1067.550049,1024.251709,1804909
2021-07-05,1076.099976,1157.000000,1055.150024,1118.550049,1073.183350,5609198
2021-07-12,1124.900024,1134.500000,1072.000000,1074.750000,1031.159668,1614454
2021-07-19,1074.800049,1153.000000,1053.949951,1103.050049,1058.312012,2497090
2021-07-26,1105.500000,1127.300049,1083.050049,1116.349976,1071.072510,1392920
2021-08-02,1120.050049,1123.750000,1070.150024,1079.750000,1035.956787,790204
2021-08-09,1090.300049,1149.000000,1071.000000,1088.949951,1044.783691,2809728
2021-08-16,1071.000000,1175.000000,1059.099976,1126.500000,1080.810913,3018991
2021-08-23,1140.000000,1399.000000,1101.599976,1381.400024,1325.372437,11221548
2021-08-30,1391.000000,1457.000000,1339.550049,1394.550049,1337.989136,9687210
2021-09-06,1410.000000,1423.900024,1316.000000,1374.300049,1318.560547,3555621
2021-09-13,1374.050049,1486.949951,1361.050049,1430.599976,1372.576904,8689377
2021-09-20,1423.949951,1449.000000,1326.650024,1341.400024,1286.994873,4898885
2021-09-27,1350.800049,1378.949951,1326.650024,1338.000000,1283.732666,3735514
2021-10-04,1340.050049,1411.000000,1336.000000,1351.650024,1296.829102,3438512
2021-10-11,1363.000000,1466.500000,1351.199951,1443.750000,1385.193604,4514227
2021-10-18,1475.000000,1566.000000,1295.050049,1327.150024,1273.322754,8169510
2021-10-25,1325.000000,1352.550049,1233.900024,1306.599976,1253.606323,3669295
2021-11-01,1319.650024,1361.000000,1304.199951,1340.099976,1285.747559,2754605
2021-11-08,1350.949951,1422.500000,1341.250000,1417.150024,1359.672607,5400870
2021-11-15,1425.000000,1456.000000,1366.349976,1383.599976,1327.483154,2928183
2021-11-22,1397.000000,1419.699951,1275.000000,1285.900024,1233.745850,3304398
2021-11-29,1285.000000,1328.000000,1235.150024,1296.500000,1256.831543,2406225
2021-12-06,1298.650024,1321.599976,1271.400024,1305.099976,1265.168335,2795792
2021-12-13,1315.900024,1325.949951,1239.250000,1247.699951,1209.524658,2880961
2021-12-20,1235.199951,1260.000000,1181.199951,1230.250000,1192.608643,1791055
2021-12-27,1230.250000,1244.699951,1206.699951,1210.650024,1173.608276,1435479
2022-01-03,1214.000000,1278.849976,1212.050049,1256.599976,1218.152344,3598601
2022-01-10,1256.650024,1372.000000,1256.650024,1365.650024,1323.865845,4999793
2022-01-17,1373.949951,1456.849976,1358.699951,1418.150024,1374.759521,4470982
2022-01-24,1429.900024,1471.000000,1331.849976,1417.099976,1373.741577,3796803
2022-01-31,1448.000000,1474.800049,1394.599976,1400.199951,1357.358643,3274531
2022-02-07,1400.199951,1438.000000,1365.199951,1379.949951,1337.728271,2672791
2022-02-14,1355.000000,1392.000000,1316.000000,1345.949951,1304.768555,2351466
2022-02-21,1330.000000,1338.000000,1240.000000,1314.599976,1299.162598,3029494
2022-02-28,1314.000000,1429.949951,1285.150024,1372.099976,1355.987427,2983571
2022-03-07,1354.800049,1406.000000,1304.550049,1385.099976,1368.834839,2848560
2022-03-14,1400.000000,1494.000000,1358.750000,1445.800049,1428.822144,4497528
2022-03-21,1458.000000,1470.000000,1382.000000,1394.800049,1378.421021,3329189
2022-03-28,1398.000000,1539.849976,1381.000000,1524.300049,1506.400269,5554997
2022-04-04,1533.000000,1632.000000,1527.050049,1620.199951,1601.174072,7261132
2022-04-11,1638.650024,1721.400024,1630.000000,1677.650024,1657.949463,5012690
2022-04-18,1669.900024,1758.000000,1657.250000,1678.550049,1658.838867,5150509
2022-04-25,1665.000000,1678.800049,1586.000000,1595.099976,1576.368774,3424120
2022-05-02,1578.000000,1623.849976,1560.099976,1582.849976,1564.262695,2537879
2022-05-09,1555.000000,1589.949951,1468.000000,1509.900024,1492.169312,3651079
2022-05-16,1531.000000,1787.000000,1521.849976,1757.199951,1736.565186,5496222
2022-05-23,1773.000000,1850.000000,1705.800049,1794.150024,1773.081421,5864061
2022-05-30,1818.000000,1928.699951,1802.199951,1897.699951,1875.415283,5289900
2022-06-06,1900.000000,1941.550049,1820.449951,1892.949951,1870.721191,4717169
2022-06-13,1859.949951,1972.550049,1764.550049,1898.699951,1876.403564,6731214
2022-06-20,1900.000000,1941.000000,1700.000000,1796.300049,1775.206177,6294827
2022-06-27,1820.949951,1824.750000,1727.400024,1736.199951,1715.811890,2056817
2022-07-04,1744.000000,1805.000000,1724.550049,1740.550049,1720.110840,3612222
2022-07-11,1744.000000,1768.550049,1720.099976,1726.099976,1705.830566,3219246
2022-07-18,1748.400024,1899.949951,1735.550049,1868.949951,1847.002930,5663459
2022-07-25,1869.900024,2066.600098,1868.050049,2025.000000,2001.220581,6077576
2022-08-01,2030.000000,2074.949951,1975.750000,1997.300049,1973.845947,3903972
2022-08-08,2007.000000,2298.000000,2002.000000,2270.199951,2243.541016,9790679
2022-08-15,2270.199951,2349.949951,2226.050049,2242.250000,2215.919434,4650898
2022-08-22,2239.899902,2288.949951,2201.850098,2273.250000,2256.300293,4957820
2022-08-29,2230.000000,2425.000000,2215.000000,2369.500000,2351.832764,5762666
2022-09-05,2381.649902,2468.000000,2353.050049,2433.850098,2415.703125,5300458
2022-09-12,2450.000000,2638.350098,2418.699951,2483.399902,2464.883301,8914385
2022-09-19,2490.000000,2530.000000,2407.050049,2438.800049,2420.615967,5356084
2022-09-26,2392.449951,2407.949951,2241.050049,2344.850098,2327.366699,5624606
2022-10-03,2354.850098,2499.000000,2276.000000,2459.699951,2441.360107,4290709
2022-10-10,2440.000000,2452.300049,2331.000000,2337.000000,2319.574951,3227276
2022-10-17,2337.000000,2557.000000,2333.050049,2402.550049,2384.636230,6097305
2022-10-24,2424.550049,2529.800049,2401.000000,2524.649902,2505.825684,2770563
2022-10-31,2526.000000,2574.000000,2460.000000,2560.949951,2541.855225,3471147
2022-11-07,2573.800049,2607.949951,2411.199951,2479.100098,2460.615723,4370996
2022-11-14,2490.949951,2722.649902,2422.250000,2622.550049,2602.996094,9933024
2022-11-21,2618.800049,2774.949951,2585.100098,2731.550049,2731.550049,6753247
2022-11-28,2740.699951,2807.000000,2721.550049,2774.250000,2774.250000,3094169
2022-12-05,2792.250000,2811.800049,2679.449951,2720.350098,2720.350098,3086225
2022-12-12,2725.000000,2744.949951,2544.199951,2586.449951,2586.449951,2922772
2022-12-19,2580.100098,2675.399902,2425.750000,2439.649902,2439.649902,3992224
2022-12-26,2425.000000,2561.949951,2415.000000,2531.250000,2531.250000,3865229
2023-01-02,2540.000000,2573.949951,2450.000000,2500.399902,2500.399902,2890918
2023-01-09,2517.000000,2542.000000,2435.550049,2462.750000,2462.750000,2591497
2023-01-16,2450.000000,2522.000000,2406.000000,2509.500000,2509.500000,3251315
2023-01-23,2528.000000,2550.000000,2418.100098,2465.000000,2465.000000,2524641
2023-01-27,2525.850098,2541.949951,2418.100098,2465.000000,2465.000000,801142
